code2	country	state	date	type	count	lockdown	population	countPC	growth	growthPC
NO	Norway	""	2020-03-29	Deaths	25	2020-03-12	5384576	4.64289110228921e-06	2	3.71431288183137e-07
NO	Norway	""	2020-03-30	Confirmed	4445	2020-03-12	5384576	0.000825506037987021	161	2.99002186987425e-05
NO	Norway	""	2020-03-30	Deaths	32	2020-03-12	5384576	5.94290061093018e-06	7	1.30000950864098e-06
NO	Norway	""	2020-03-31	Confirmed	4641	2020-03-12	5384576	0.000861906304228968	196	3.64002662419473e-05
NO	Norway	""	2020-03-31	Deaths	39	2020-03-12	5384576	7.24291011957116e-06	7	1.30000950864098e-06
NO	Norway	""	2020-04-01	Confirmed	4863	2020-03-12	5384576	0.000903135177217296	222	4.12288729883281e-05
NO	Norway	""	2020-04-01	Deaths	44	2020-03-12	5384576	8.171488340029e-06	5	9.28578220457842e-07
NO	Norway	""	2020-04-02	Confirmed	5147	2020-03-12	5384576	0.000955878420139302	284	5.27432429220054e-05
NO	Norway	""	2020-04-02	Deaths	50	2020-03-12	5384576	9.28578220457841e-06	6	1.11429386454941e-06
NO	Norway	""	2020-04-03	Confirmed	5370	2020-03-12	5384576	0.000997293008771721	223	4.14145886324196e-05
NO	Norway	""	2020-04-03	Deaths	59	2020-03-12	5384576	1.09572230014025e-05	9	1.67144079682411e-06
NO	Norway	""	2020-04-04	Confirmed	5550	2020-03-12	5384576	0.0010307218247082	180	3.34288159364823e-05
NO	Norway	""	2020-04-04	Deaths	62	2020-03-12	5384576	1.15143699336772e-05	3	5.57146932274705e-07
NO	Norway	""	2020-04-05	Confirmed	5687	2020-03-12	5384576	0.00105616486794875	137	2.5443043240545e-05
NO	Norway	""	2020-04-05	Deaths	71	2020-03-12	5384576	1.31858107305013e-05	9	1.67144079682411e-06
NO	Norway	""	2020-04-06	Confirmed	5865	2020-03-12	5384576	0.00108922225259705	178	3.30573846482991e-05
NO	Norway	""	2020-04-06	Deaths	76	2020-03-12	5384576	1.41143889509592e-05	5	9.28578220457841e-07
NO	Norway	""	2020-04-07	Confirmed	6086	2020-03-12	5384576	0.00113026540994128	221	4.10431573442365e-05
NO	Norway	""	2020-04-07	Deaths	89	2020-03-12	5384576	1.65286923241496e-05	13	2.41430337319039e-06
NO	Norway	""	2020-04-08	Confirmed	6086	2020-03-12	5384576	0.00113026540994128	0	0
NO	Norway	""	2020-04-08	Deaths	101	2020-03-12	5384576	1.87572800532484e-05	12	2.22858772909882e-06
NO	Norway	""	2020-04-09	Confirmed	6211	2020-03-12	5384576	0.00115347986545273	125	2.3214455511446e-05
NO	Norway	""	2020-04-09	Deaths	108	2020-03-12	5384576	2.00572895618894e-05	7	1.30000950864098e-06
NO	Norway	""	2020-04-10	Confirmed	6314	2020-03-12	5384576	0.00117260857679416	103	1.91287113414315e-05
NO	Norway	""	2020-04-10	Deaths	113	2020-03-12	5384576	2.09858677823472e-05	5	9.28578220457841e-07
NO	Norway	""	2020-04-11	Confirmed	6409	2020-03-12	5384576	0.00119025156298286	95	1.76429861886991e-05
NO	Norway	""	2020-04-11	Deaths	119	2020-03-12	5384576	2.21001616468966e-05	6	1.11429386454941e-06
NO	Norway	""	2020-04-12	Confirmed	6525	2020-03-12	5384576	0.00121179457769748	116	2.15430147146218e-05
NO	Norway	""	2020-04-12	Deaths	128	2020-03-12	5384576	2.37716024437207e-05	9	1.67144079682411e-06
NO	Norway	""	2020-04-13	Confirmed	6603	2020-03-12	5384576	0.00122628039793663	78	1.44858202391425e-05
NO	Norway	""	2020-04-13	Deaths	134	2020-03-12	5384576	2.48858963082701e-05	6	1.11429386454941e-06
NO	Norway	""	2020-04-14	Confirmed	6623	2020-03-12	5384576	0.00122999471081846	20	3.71431288183127e-06
NO	Norway	""	2020-04-14	Deaths	139	2020-03-12	5384576	2.5814474528728e-05	5	9.28578220457841e-07
NO	Norway	""	2020-04-15	Confirmed	6740	2020-03-12	5384576	0.00125172344117717	117	2.17287303587135e-05
NO	Norway	""	2020-04-15	Deaths	150	2020-03-12	5384576	2.78573466137352e-05	11	2.04287208500725e-06
NO	Norway	""	2020-04-16	Confirmed	6896	2020-03-12	5384576	0.00128069508165545	156	2.89716404782846e-05
NO	Norway	""	2020-04-16	Deaths	152	2020-03-12	5384576	2.82287779019184e-05	2	3.71431288183136e-07
NO	Norway	""	2020-04-17	Confirmed	6937	2020-03-12	5384576	0.00128830942306321	41	7.61434140775425e-06
NO	Norway	""	2020-04-17	Deaths	161	2020-03-12	5384576	2.99002186987425e-05	9	1.67144079682411e-06
NO	Norway	""	2020-04-18	Confirmed	7036	2020-03-12	5384576	0.00130669527182827	99	1.83858487650653e-05
NO	Norway	""	2020-04-18	Deaths	164	2020-03-12	5384576	3.04573656310172e-05	3	5.57146932274705e-07
NO	Norway	""	2020-04-19	Confirmed	7078	2020-03-12	5384576	0.00131449532888012	42	7.80005705184597e-06
NO	Norway	""	2020-04-19	Deaths	165	2020-03-12	5384576	3.06430812751088e-05	1	1.85715644091566e-07
NO	Norway	""	2020-04-20	Confirmed	7156	2020-03-12	5384576	0.00132898114911926	78	1.44858202391423e-05
NO	Norway	""	2020-04-20	Deaths	181	2020-03-12	5384576	3.36145315805738e-05	16	2.97145030546509e-06
NO	Norway	""	2020-04-21	Confirmed	7191	2020-03-12	5384576	0.00133548119666247	35	6.50004754320483e-06
NO	Norway	""	2020-04-21	Deaths	182	2020-03-12	5384576	3.38002472246654e-05	1	1.85715644091573e-07
NO	Norway	""	2020-04-22	Confirmed	7338	2020-03-12	5384576	0.00136278139634393	147	2.73001996814605e-05
NO	Norway	""	2020-04-22	Deaths	187	2020-03-12	5384576	3.47288254451233e-05	5	9.28578220457837e-07
NO	Norway	""	2020-04-23	Confirmed	7401	2020-03-12	5384576	0.0013744814819217	63	1.1700085577769e-05
NO	Norway	""	2020-04-23	Deaths	194	2020-03-12	5384576	3.60288349537642e-05	7	1.30000950864098e-06
NO	Norway	""	2020-04-24	Confirmed	7463	2020-03-12	5384576	0.00138599585185537	62	1.15143699336772e-05
NO	Norway	""	2020-04-24	Deaths	199	2020-03-12	5384576	3.69574131742221e-05	5	9.28578220457844e-07
NO	Norway	""	2020-04-25	Confirmed	7499	2020-03-12	5384576	0.00139268161504267	36	6.68576318729633e-06
NO	Norway	""	2020-04-25	Deaths	201	2020-03-12	5384576	3.73288444624052e-05	2	3.71431288183132e-07
NO	Norway	""	2020-04-26	Confirmed	7527	2020-03-12	5384576	0.00139788165307723	28	5.20003803456391e-06
NO	Norway	""	2020-04-26	Deaths	201	2020-03-12	5384576	3.73288444624052e-05	0	0
NO	Norway	""	2020-04-27	Confirmed	7599	2020-03-12	5384576	0.00141125317945183	72	1.33715263745929e-05
NO	Norway	""	2020-04-27	Deaths	205	2020-03-12	5384576	3.80717070387715e-05	4	7.42862576366278e-07
NO	Norway	""	2020-04-28	Confirmed	7660	2020-03-12	5384576	0.00142258183374141	61	1.13286542895857e-05
NO	Norway	""	2020-04-28	Deaths	206	2020-03-12	5384576	3.82574226828631e-05	1	1.85715644091566e-07
NO	Norway	""	2020-04-29	Confirmed	7710	2020-03-12	5384576	0.00143186761594599	50	9.28578220457839e-06
NO	Norway	""	2020-04-29	Deaths	207	2020-03-12	5384576	3.84431383269546e-05	1	1.85715644091566e-07
NO	Norway	""	2020-04-30	Confirmed	7738	2020-03-12	5384576	0.00143706765398055	28	5.20003803456391e-06
NO	Norway	""	2020-04-30	Deaths	210	2020-03-12	5384576	3.90002852592293e-05	3	5.57146932274705e-07
NO	Norway	""	2020-05-01	Confirmed	7783	2020-03-12	5384576	0.00144542485796468	45	8.35720398412068e-06
NO	Norway	""	2020-05-01	Deaths	210	2020-03-12	5384576	3.90002852592293e-05	0	0
NO	Norway	""	2020-05-02	Confirmed	7809	2020-03-12	5384576	0.00145025346471106	26	4.82860674638069e-06
NO	Norway	""	2020-05-02	Deaths	211	2020-03-12	5384576	3.91860009033209e-05	1	1.85715644091573e-07
NO	Norway	""	2020-05-03	Confirmed	7847	2020-03-12	5384576	0.00145731065918654	38	7.05719447547954e-06
NO	Norway	""	2020-05-03	Deaths	211	2020-03-12	5384576	3.91860009033209e-05	0	0
NO	Norway	""	2020-05-04	Confirmed	7904	2020-03-12	5384576	0.00146789645089976	57	1.05857917132195e-05
NO	Norway	""	2020-05-04	Deaths	214	2020-03-12	5384576	3.97431478355956e-05	3	5.57146932274698e-07
NO	Norway	""	2020-05-05	Confirmed	7955	2020-03-12	5384576	0.00147736794874843	51	9.47149784866989e-06
NO	Norway	""	2020-05-05	Deaths	215	2020-03-12	5384576	3.99288634796872e-05	1	1.85715644091573e-07
NO	Norway	""	2020-05-06	Confirmed	7996	2020-03-12	5384576	0.00148498229015618	41	7.61434140775425e-06
NO	Norway	""	2020-05-06	Deaths	216	2020-03-12	5384576	4.01145791237787e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-07	Confirmed	8034	2020-03-12	5384576	0.00149203948463166	38	7.05719447547954e-06
NO	Norway	""	2020-05-07	Deaths	217	2020-03-12	5384576	4.03002947678703e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-08	Confirmed	8070	2020-03-12	5384576	0.00149872524781896	36	6.68576318729654e-06
NO	Norway	""	2020-05-08	Deaths	218	2020-03-12	5384576	4.04860104119619e-05	1	1.85715644091573e-07
NO	Norway	""	2020-05-09	Confirmed	8099	2020-03-12	5384576	0.00150411100149761	29	5.3857536786554e-06
NO	Norway	""	2020-05-09	Deaths	219	2020-03-12	5384576	4.06717260560534e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-10	Confirmed	8105	2020-03-12	5384576	0.00150522529536216	6	1.11429386454942e-06
NO	Norway	""	2020-05-10	Deaths	219	2020-03-12	5384576	4.06717260560534e-05	0	0
NO	Norway	""	2020-05-11	Confirmed	8132	2020-03-12	5384576	0.00151023961775263	27	5.01432239047241e-06
NO	Norway	""	2020-05-11	Deaths	224	2020-03-12	5384576	4.16003042765113e-05	5	9.28578220457844e-07
NO	Norway	""	2020-05-12	Confirmed	8157	2020-03-12	5384576	0.00151488250885492	25	4.6428911022892e-06
NO	Norway	""	2020-05-12	Deaths	228	2020-03-12	5384576	4.23431668528776e-05	4	7.42862576366271e-07
NO	Norway	""	2020-05-13	Confirmed	8175	2020-03-12	5384576	0.00151822539044857	18	3.34288159364827e-06
NO	Norway	""	2020-05-13	Deaths	229	2020-03-12	5384576	4.25288824969691e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-14	Confirmed	8196	2020-03-12	5384576	0.00152212541897449	21	3.90002852592298e-06
NO	Norway	""	2020-05-14	Deaths	232	2020-03-12	5384576	4.30860294292438e-05	3	5.57146932274705e-07
NO	Norway	""	2020-05-15	Confirmed	8219	2020-03-12	5384576	0.0015263968787886	23	4.27145981410598e-06
NO	Norway	""	2020-05-15	Deaths	232	2020-03-12	5384576	4.30860294292438e-05	0	0
NO	Norway	""	2020-05-16	Confirmed	8237	2020-03-12	5384576	0.00152973976038225	18	3.34288159364827e-06
NO	Norway	""	2020-05-16	Deaths	232	2020-03-12	5384576	4.30860294292438e-05	0	0
NO	Norway	""	2020-05-17	Confirmed	8249	2020-03-12	5384576	0.00153196834811135	12	2.22858772909885e-06
NO	Norway	""	2020-05-17	Deaths	232	2020-03-12	5384576	4.30860294292438e-05	0	0
NO	Norway	""	2020-05-18	Confirmed	8257	2020-03-12	5384576	0.00153345407326408	8	1.48572515273242e-06
NO	Norway	""	2020-05-18	Deaths	233	2020-03-12	5384576	4.32717450733354e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-19	Confirmed	8267	2020-03-12	5384576	0.00153531122970499	10	1.85715644091563e-06
NO	Norway	""	2020-05-19	Deaths	233	2020-03-12	5384576	4.32717450733354e-05	0	0
NO	Norway	""	2020-05-20	Confirmed	8281	2020-03-12	5384576	0.00153791124872228	14	2.60001901728206e-06
NO	Norway	""	2020-05-20	Deaths	234	2020-03-12	5384576	4.3457460717427e-05	1	1.85715644091573e-07
NO	Norway	""	2020-05-21	Confirmed	8309	2020-03-12	5384576	0.00154311128675684	28	5.20003803456391e-06
NO	Norway	""	2020-05-21	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-22	Confirmed	8332	2020-03-12	5384576	0.00154738274657095	23	4.27145981410598e-06
NO	Norway	""	2020-05-22	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-23	Confirmed	8346	2020-03-12	5384576	0.00154998276558823	14	2.60001901728206e-06
NO	Norway	""	2020-05-23	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-24	Confirmed	8352	2020-03-12	5384576	0.00155109705945278	6	1.11429386454942e-06
NO	Norway	""	2020-05-24	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-25	Confirmed	8364	2020-03-12	5384576	0.00155332564718188	12	2.22858772909885e-06
NO	Norway	""	2020-05-25	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-26	Confirmed	8383	2020-03-12	5384576	0.00155685424441962	19	3.52859723773977e-06
NO	Norway	""	2020-05-26	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-27	Confirmed	8401	2020-03-12	5384576	0.00156019712601326	18	3.34288159364827e-06
NO	Norway	""	2020-05-27	Deaths	235	2020-03-12	5384576	4.36431763615185e-05	0	0
NO	Norway	""	2020-05-28	Confirmed	8411	2020-03-12	5384576	0.00156205428245418	10	1.85715644091563e-06
NO	Norway	""	2020-05-28	Deaths	236	2020-03-12	5384576	4.38288920056101e-05	1	1.85715644091566e-07
NO	Norway	""	2020-05-29	Confirmed	8422	2020-03-12	5384576	0.00156409715453919	11	2.04287208500713e-06
NO	Norway	""	2020-05-29	Deaths	236	2020-03-12	5384576	4.38288920056101e-05	0	0
NO	Norway	""	2020-05-30	Confirmed	8437	2020-03-12	5384576	0.00156688288920056	15	2.78573466137356e-06
NO	Norway	""	2020-05-30	Deaths	236	2020-03-12	5384576	4.38288920056101e-05	0	0
NO	Norway	""	2020-05-31	Confirmed	8440	2020-03-12	5384576	0.00156744003613284	3	5.57146932274712e-07
NO	Norway	""	2020-05-31	Deaths	236	2020-03-12	5384576	4.38288920056101e-05	0	0
NO	Norway	""	2020-06-01	Confirmed	8446	2020-03-12	5384576	0.00156855432999739	6	1.11429386454942e-06
NO	Norway	""	2020-06-01	Deaths	236	2020-03-12	5384576	4.38288920056101e-05	0	0
NO	Norway	""	2020-06-02	Confirmed	8455	2020-03-12	5384576	0.00157022577079421	9	1.67144079682414e-06
NO	Norway	""	2020-06-02	Deaths	237	2020-03-12	5384576	4.40146076497017e-05	1	1.85715644091566e-07
NO	Norway	""	2020-06-03	Confirmed	8477	2020-03-12	5384576	0.00157431151496422	22	4.08574417001448e-06
NO	Norway	""	2020-06-03	Deaths	237	2020-03-12	5384576	4.40146076497017e-05	0	0
NO	Norway	""	2020-06-04	Confirmed	8504	2020-03-12	5384576	0.0015793258373547	27	5.01432239047241e-06
NO	Norway	""	2020-06-04	Deaths	238	2020-03-12	5384576	4.42003232937932e-05	1	1.85715644091573e-07
NO	Norway	""	2020-06-05	Confirmed	8522	2020-03-12	5384576	0.00158266871894834	18	3.34288159364827e-06
NO	Norway	""	2020-06-05	Deaths	238	2020-03-12	5384576	4.42003232937932e-05	0	0
NO	Norway	""	2020-06-06	Confirmed	8531	2020-03-12	5384576	0.00158434015974517	9	1.67144079682392e-06
NO	Norway	""	2020-06-06	Deaths	238	2020-03-12	5384576	4.42003232937932e-05	0	0
NO	Norway	""	2020-06-07	Confirmed	8547	2020-03-12	5384576	0.00158731161005063	16	2.97145030546528e-06
NO	Norway	""	2020-06-07	Deaths	238	2020-03-12	5384576	4.42003232937932e-05	0	0
NO	Norway	""	2020-06-08	Confirmed	8561	2020-03-12	5384576	0.00158991162906792	14	2.60001901728184e-06
NO	Norway	""	2020-06-08	Deaths	239	2020-03-12	5384576	4.43860389378848e-05	1	1.85715644091566e-07
NO	Norway	""	2020-06-09	Confirmed	8576	2020-03-12	5384576	0.00159269736372929	15	2.78573466137356e-06
NO	Norway	""	2020-06-09	Deaths	239	2020-03-12	5384576	4.43860389378848e-05	0	0
NO	Norway	""	2020-06-10	Confirmed	8594	2020-03-12	5384576	0.00159604024532294	18	3.34288159364827e-06
NO	Norway	""	2020-06-10	Deaths	239	2020-03-12	5384576	4.43860389378848e-05	0	0
NO	Norway	""	2020-06-11	Confirmed	8608	2020-03-12	5384576	0.00159864026434022	14	2.60001901728184e-06
NO	Norway	""	2020-06-11	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	3	5.57146932274705e-07
NO	Norway	""	2020-06-12	Confirmed	8620	2020-03-12	5384576	0.00160086885206932	12	2.22858772909885e-06
NO	Norway	""	2020-06-12	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	0	0
NO	Norway	""	2020-06-13	Confirmed	8628	2020-03-12	5384576	0.00160235457722205	8	1.48572515273264e-06
NO	Norway	""	2020-06-13	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	0	0
NO	Norway	""	2020-06-14	Confirmed	8631	2020-03-12	5384576	0.00160291172415433	3	5.57146932274712e-07
NO	Norway	""	2020-06-14	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	0	0
NO	Norway	""	2020-06-15	Confirmed	8647	2020-03-12	5384576	0.00160588317445979	16	2.97145030546506e-06
NO	Norway	""	2020-06-15	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	0	0
NO	Norway	""	2020-06-16	Confirmed	8660	2020-03-12	5384576	0.00160829747783298	13	2.41430337319035e-06
NO	Norway	""	2020-06-16	Deaths	242	2020-03-12	5384576	4.49431858701595e-05	0	0
NO	Norway	""	2020-06-17	Confirmed	8692	2020-03-12	5384576	0.00161424037844391	32	5.94290061093012e-06
NO	Norway	""	2020-06-17	Deaths	243	2020-03-12	5384576	4.51289015142511e-05	1	1.85715644091566e-07
NO	Norway	""	2020-06-18	Confirmed	8708	2020-03-12	5384576	0.00161721182874938	16	2.97145030546506e-06
NO	Norway	""	2020-06-18	Deaths	244	2020-03-12	5384576	4.53146171583427e-05	1	1.85715644091573e-07
NO	Norway	""	2020-06-19	Confirmed	8726	2020-03-12	5384576	0.00162055471034302	18	3.34288159364827e-06
NO	Norway	""	2020-06-19	Deaths	244	2020-03-12	5384576	4.53146171583427e-05	0	0
NO	Norway	""	2020-06-20	Confirmed	8742	2020-03-12	5384576	0.00162352616064849	16	2.97145030546506e-06
NO	Norway	""	2020-06-20	Deaths	244	2020-03-12	5384576	4.53146171583427e-05	0	0
NO	Norway	""	2020-06-21	Confirmed	8745	2020-03-12	5384576	0.00162408330758076	3	5.57146932274712e-07
NO	Norway	""	2020-06-21	Deaths	244	2020-03-12	5384576	4.53146171583427e-05	0	0
NO	Norway	""	2020-06-22	Confirmed	8751	2020-03-12	5384576	0.00162519760144531	6	1.11429386454942e-06
NO	Norway	""	2020-06-22	Deaths	248	2020-03-12	5384576	4.60574797347089e-05	4	7.42862576366271e-07
NO	Norway	""	2020-06-23	Confirmed	8772	2020-03-12	5384576	0.00162909762997124	21	3.90002852592298e-06
NO	Norway	""	2020-06-23	Deaths	248	2020-03-12	5384576	4.60574797347089e-05	0	0
NO	Norway	""	2020-06-24	Confirmed	8788	2020-03-12	5384576	0.0016320690802767	16	2.97145030546506e-06
NO	Norway	""	2020-06-24	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	1	1.85715644091566e-07
NO	Norway	""	2020-06-25	Confirmed	8788	2020-03-12	5384576	0.0016320690802767	0	0
NO	Norway	""	2020-06-25	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	0	0
NO	Norway	""	2020-06-26	Confirmed	8832	2020-03-12	5384576	0.00164024056861673	44	8.17148834002897e-06
NO	Norway	""	2020-06-26	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	0	0
NO	Norway	""	2020-06-27	Confirmed	8846	2020-03-12	5384576	0.00164284058763401	14	2.60001901728206e-06
NO	Norway	""	2020-06-27	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	0	0
NO	Norway	""	2020-06-28	Confirmed	8855	2020-03-12	5384576	0.00164451202843084	9	1.67144079682414e-06
NO	Norway	""	2020-06-28	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	0	0
NO	Norway	""	2020-06-29	Confirmed	8862	2020-03-12	5384576	0.00164581203793948	7	1.30000950864092e-06
NO	Norway	""	2020-06-29	Deaths	249	2020-03-12	5384576	4.62431953788005e-05	0	0
NO	Norway	""	2020-06-30	Confirmed	8879	2020-03-12	5384576	0.00164896920388903	17	3.15716594955677e-06
NO	Norway	""	2020-06-30	Deaths	250	2020-03-12	5384576	4.64289110228921e-05	1	1.85715644091566e-07
NO	Norway	""	2020-07-01	Confirmed	8896	2020-03-12	5384576	0.00165212636983859	17	3.15716594955656e-06
NO	Norway	""	2020-07-01	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	1	1.85715644091573e-07
NO	Norway	""	2020-07-02	Confirmed	8902	2020-03-12	5384576	0.00165324066370314	6	1.11429386454942e-06
NO	Norway	""	2020-07-02	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-03	Confirmed	8921	2020-03-12	5384576	0.00165676926094088	19	3.52859723773977e-06
NO	Norway	""	2020-07-03	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-04	Confirmed	8926	2020-03-12	5384576	0.00165769783916134	5	9.28578220457926e-07
NO	Norway	""	2020-07-04	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-05	Confirmed	8930	2020-03-12	5384576	0.0016584407017377	4	7.4286257636621e-07
NO	Norway	""	2020-07-05	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-06	Confirmed	8936	2020-03-12	5384576	0.00165955499560225	6	1.11429386454942e-06
NO	Norway	""	2020-07-06	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-07	Confirmed	8947	2020-03-12	5384576	0.00166159786768726	11	2.04287208500713e-06
NO	Norway	""	2020-07-07	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-08	Confirmed	8950	2020-03-12	5384576	0.00166215501461954	3	5.57146932274712e-07
NO	Norway	""	2020-07-08	Deaths	251	2020-03-12	5384576	4.66146266669836e-05	0	0
NO	Norway	""	2020-07-09	Confirmed	8965	2020-03-12	5384576	0.00166494074928091	15	2.78573466137356e-06
NO	Norway	""	2020-07-09	Deaths	252	2020-03-12	5384576	4.68003423110752e-05	1	1.85715644091566e-07
NO	Norway	""	2020-07-10	Confirmed	8974	2020-03-12	5384576	0.00166661219007773	9	1.67144079682414e-06
NO	Norway	""	2020-07-10	Deaths	252	2020-03-12	5384576	4.68003423110752e-05	0	0
NO	Norway	""	2020-07-11	Confirmed	8977	2020-03-12	5384576	0.00166716933701001	3	5.57146932274712e-07
NO	Norway	""	2020-07-11	Deaths	252	2020-03-12	5384576	4.68003423110752e-05	0	0
NO	Norway	""	2020-07-12	Confirmed	8981	2020-03-12	5384576	0.00166791219958637	4	7.4286257636621e-07
NO	Norway	""	2020-07-12	Deaths	252	2020-03-12	5384576	4.68003423110752e-05	0	0
NO	Norway	""	2020-07-13	Confirmed	8984	2020-03-12	5384576	0.00166846934651865	3	5.57146932274712e-07
NO	Norway	""	2020-07-13	Deaths	253	2020-03-12	5384576	4.69860579551668e-05	1	1.85715644091566e-07
NO	Norway	""	2020-07-14	Confirmed	9001	2020-03-12	5384576	0.00167162651246821	17	3.15716594955677e-06
NO	Norway	""	2020-07-14	Deaths	253	2020-03-12	5384576	4.69860579551668e-05	0	0
NO	Norway	""	2020-07-15	Confirmed	9011	2020-03-12	5384576	0.00167348366890912	10	1.85715644091563e-06
NO	Norway	""	2020-07-15	Deaths	253	2020-03-12	5384576	4.69860579551668e-05	0	0
NO	Norway	""	2020-07-16	Confirmed	9015	2020-03-12	5384576	0.00167422653148549	4	7.4286257636621e-07
NO	Norway	""	2020-07-16	Deaths	254	2020-03-12	5384576	4.71717735992583e-05	1	1.85715644091573e-07
NO	Norway	""	2020-07-17	Confirmed	9025	2020-03-12	5384576	0.0016760836879264	10	1.85715644091585e-06
NO	Norway	""	2020-07-17	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	1	1.85715644091566e-07
NO	Norway	""	2020-07-18	Confirmed	9028	2020-03-12	5384576	0.00167664083485868	3	5.57146932274712e-07
NO	Norway	""	2020-07-18	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-19	Confirmed	9028	2020-03-12	5384576	0.00167664083485868	0	0
NO	Norway	""	2020-07-19	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-20	Confirmed	9034	2020-03-12	5384576	0.00167775512872323	6	1.11429386454921e-06
NO	Norway	""	2020-07-20	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-21	Confirmed	9053	2020-03-12	5384576	0.00168128372596097	19	3.52859723773999e-06
NO	Norway	""	2020-07-21	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-22	Confirmed	9059	2020-03-12	5384576	0.00168239801982552	6	1.11429386454942e-06
NO	Norway	""	2020-07-22	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-23	Confirmed	9085	2020-03-12	5384576	0.0016872266265719	26	4.82860674638069e-06
NO	Norway	""	2020-07-23	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-24	Confirmed	9092	2020-03-12	5384576	0.00168852663608054	7	1.30000950864092e-06
NO	Norway	""	2020-07-24	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-25	Confirmed	9111	2020-03-12	5384576	0.00169205523331828	19	3.52859723773977e-06
NO	Norway	""	2020-07-25	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-26	Confirmed	9117	2020-03-12	5384576	0.00169316952718283	6	1.11429386454942e-06
NO	Norway	""	2020-07-26	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-27	Confirmed	9132	2020-03-12	5384576	0.0016959552618442	15	2.78573466137356e-06
NO	Norway	""	2020-07-27	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-28	Confirmed	9150	2020-03-12	5384576	0.00169929814343785	18	3.34288159364827e-06
NO	Norway	""	2020-07-28	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-29	Confirmed	9172	2020-03-12	5384576	0.00170338388760786	22	4.08574417001448e-06
NO	Norway	""	2020-07-29	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-30	Confirmed	9208	2020-03-12	5384576	0.00171006965079516	36	6.68576318729654e-06
NO	Norway	""	2020-07-30	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-07-31	Confirmed	9240	2020-03-12	5384576	0.00171601255140609	32	5.94290061093012e-06
NO	Norway	""	2020-07-31	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
NO	Norway	""	2020-08-01	Confirmed	9253	2020-03-12	5384576	0.00171842685477928	13	2.41430337319035e-06
NO	Norway	""	2020-08-01	Deaths	255	2020-03-12	5384576	4.73574892433499e-05	0	0
